job_id,job_title,domain,employment_type,seniority,experience_required,company_type,location,job_description,skills
00c1ec91-0d08-4b7e-a5b1-72a4c838f376,Backend Engineer,Backend,Full-time,Mid-Level,0-1 years,enterprise SaaS company,"Seattle, WA","We are a enterprise SaaS company seeking a Backend Engineer (Mid-Level) to join our team. You will design and build
scalable backend services, develop and maintain APIs used by millions of users, and collaborate with frontend and
infrastructure teams. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","Kafka, NoSQL, Python, Java"
3c8e3396-23bb-4b3f-99ea-e3a01ba573c8,Embedded Software Engineer,Embedded,Internship,Intern,0 years,AI-first startup,"New York, NY","We are a AI-first startup seeking a Embedded Software Engineer (Intern) to join our team. You will optimize code for
memory and performance constraints, develop firmware for embedded devices, and debug low-level issues using logic
analyzers and debuggers. This role is based in New York, NY and offers opportunities to work on real-world systems at
scale.","Microcontrollers, UART, I2C, C++, SPI, C"
91af16f3-39e5-4b40-b763-501f83b49041,DevOps Engineer,DevOps,Internship,Intern,0 years,cloud infrastructure company,Hybrid,"We are a cloud infrastructure company seeking a DevOps Engineer (Intern) to join our team. You will improve system
reliability and observability, respond to incidents and perform root-cause analysis, and manage cloud infrastructure and
deployments. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","CI/CD, AWS, Monitoring, Docker, Kubernetes"
17e7ad5a-f038-41b6-8df9-6499d8e9fcc9,DevOps Engineer,DevOps,Internship,Intern,0 years,healthtech company,"Austin, TX","We are a healthtech company seeking a DevOps Engineer (Intern) to join our team. You will manage cloud infrastructure
and deployments, improve system reliability and observability, and build and maintain CI/CD pipelines. This role is
based in Austin, TX and offers opportunities to work on real-world systems at scale.","CI/CD, AWS, Terraform, Kubernetes, Monitoring"
73baea83-58af-4929-95b9-741755f4955d,AI Engineer,ML,Full-time,Junior,0-1 years,enterprise SaaS company,"Boston, MA","We are a enterprise SaaS company seeking a AI Engineer (Junior) to join our team. You will collaborate with data
engineers on data pipelines, train and deploy machine learning models to production, and evaluate model performance and
iterate rapidly. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Model Evaluation, ML Algorithms, Feature Engineering, TensorFlow, Python"
f1b6fdd5-eb2d-483f-b6b1-2d2d540c23cc,Applied Scientist,ML,Internship,Intern,0 years,cloud infrastructure company,Remote,"We are a cloud infrastructure company seeking a Applied Scientist (Intern) to join our team. You will collaborate with
data engineers on data pipelines, evaluate model performance and iterate rapidly, and train and deploy machine learning
models to production. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Python, Feature Engineering, ML Algorithms, Model Evaluation, TensorFlow"
d93ded3b-864a-4a69-a875-c9d8d0f306a6,Distributed Systems Engineer,Backend,Internship,Intern,0 years,enterprise SaaS company,"Seattle, WA","We are a enterprise SaaS company seeking a Distributed Systems Engineer (Intern) to join our team. You will collaborate
with frontend and infrastructure teams, optimize database queries and system performance, and design and build scalable
backend services. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","Java, SQL, NoSQL, Redis, gRPC, REST, Kafka"
18906412-0079-4311-896a-de944a4f52ae,Machine Learning Engineer,ML,Full-time,Mid-Level,3-5 years,enterprise SaaS company,"San Francisco, CA","We are a enterprise SaaS company seeking a Machine Learning Engineer (Mid-Level) to join our team. You will experiment
with new algorithms and model architectures, evaluate model performance and iterate rapidly, and collaborate with data
engineers on data pipelines. This role is based in San Francisco, CA and offers opportunities to work on real-world
systems at scale.","Python, ML Algorithms, Model Evaluation, TensorFlow, Feature Engineering, PyTorch"
96b13864-5be3-4587-a56a-b4ecf070a97e,Backend Engineer,Backend,Internship,Intern,0 years,cloud infrastructure company,Remote,"We are a cloud infrastructure company seeking a Backend Engineer (Intern) to join our team. You will develop and
maintain APIs used by millions of users, design and build scalable backend services, and optimize database queries and
system performance. This role is based in Remote and offers opportunities to work on real-world systems at scale.","SQL, Kafka, REST, Java, Redis, NoSQL"
4993afd9-c853-4d8d-b4a3-1d9ad636b422,Distributed Systems Engineer,Backend,Full-time,Junior,3-5 years,fast-growing startup,"San Francisco, CA","We are a fast-growing startup seeking a Distributed Systems Engineer (Junior) to join our team. You will develop and
maintain APIs used by millions of users, design and build scalable backend services, and collaborate with frontend and
infrastructure teams. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at
scale.","gRPC, Redis, Go, SQL, Python, REST, Java"
7f258266-ce40-4326-aa36-d226501f1053,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,AI-first startup,"New York, NY","We are a AI-first startup seeking a Software Engineer – Full Stack (Intern) to join our team. You will deploy and
monitor production systems, implement authentication and authorization flows, and design APIs and integrate frontend
with backend services. This role is based in New York, NY and offers opportunities to work on real-world systems at
scale.","Authentication, Django, Node.js, Flask, SQL, React, APIs"
e1a9ebcc-c4cd-44b4-8ca6-8d7f13dafdbb,AI Engineer,ML,Internship,Intern,0 years,FAANG-scale tech company,Hybrid,"We are a FAANG-scale tech company seeking a AI Engineer (Intern) to join our team. You will evaluate model performance
and iterate rapidly, train and deploy machine learning models to production, and experiment with new algorithms and
model architectures. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","ML Algorithms, TensorFlow, Python, Feature Engineering, Model Evaluation, PyTorch"
d15c7752-d2b4-4b81-97f0-e32700abc79e,Web Engineer,Frontend,Full-time,Mid-Level,1-3 years,AI-first startup,Hybrid,"We are a AI-first startup seeking a Web Engineer (Mid-Level) to join our team. You will collaborate closely with
designers and product managers, build responsive and accessible user interfaces, and translate design mockups into
production-ready code. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","TypeScript, CSS, Accessibility, JavaScript, React"
2bf5ee58-1108-400d-9530-8a64561328b3,Embedded Software Engineer,Embedded,Full-time,Junior,1-3 years,AI-first startup,"Austin, TX","We are a AI-first startup seeking a Embedded Software Engineer (Junior) to join our team. You will debug low-level
issues using logic analyzers and debuggers, develop firmware for embedded devices, and interface directly with hardware
components. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","C++, UART, SPI, RTOS, Microcontrollers"
c21476e2-6dda-4a5e-bf47-5e6870f1a0c9,Site Reliability Engineer,DevOps,Internship,Intern,0 years,AI-first startup,Hybrid,"We are a AI-first startup seeking a Site Reliability Engineer (Intern) to join our team. You will respond to incidents
and perform root-cause analysis, improve system reliability and observability, and manage cloud infrastructure and
deployments. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Docker, Terraform, Monitoring, AWS, CI/CD"
0baaf32a-5b69-4060-8700-455b7d4c4da8,Distributed Systems Engineer,Backend,Full-time,Junior,3-5 years,FAANG-scale tech company,"Austin, TX","We are a FAANG-scale tech company seeking a Distributed Systems Engineer (Junior) to join our team. You will develop and
maintain APIs used by millions of users, collaborate with frontend and infrastructure teams, and design and build
scalable backend services. This role is based in Austin, TX and offers opportunities to work on real-world systems at
scale.","gRPC, NoSQL, Redis, SQL, Go, Python"
a29caa73-6050-43f9-a031-28cecf95a134,Applied Scientist,ML,Internship,Intern,0 years,healthtech company,"San Francisco, CA","We are a healthtech company seeking a Applied Scientist (Intern) to join our team. You will experiment with new
algorithms and model architectures, train and deploy machine learning models to production, and evaluate model
performance and iterate rapidly. This role is based in San Francisco, CA and offers opportunities to work on real-world
systems at scale.","Python, ML Algorithms, TensorFlow, Feature Engineering, PyTorch, Model Evaluation"
30e0994f-19d9-48b8-ba39-b9728f76c2d7,Software Engineer – Full Stack,Full Stack,Full-time,New Grad,0-1 years,healthtech company,"San Francisco, CA","We are a healthtech company seeking a Software Engineer – Full Stack (New Grad) to join our team. You will own features
end-to-end from UI to database, design APIs and integrate frontend with backend services, and implement authentication
and authorization flows. This role is based in San Francisco, CA and offers opportunities to work on real-world systems
at scale.","Flask, Django, SQL, Authentication, APIs, React, Node.js"
7252f42f-4d81-46f5-a0cd-e809b5de07dd,Full Stack Engineer,Full Stack,Internship,Intern,0 years,fast-growing startup,"Austin, TX","We are a fast-growing startup seeking a Full Stack Engineer (Intern) to join our team. You will deploy and monitor
production systems, design APIs and integrate frontend with backend services, and own features end-to-end from UI to
database. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","Node.js, Django, React, APIs, Flask, Authentication, SQL"
